FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
FL02581,PHXLAS165,PHX,LAS,2024-04-27,63,B737,162,154,784763.81,145200.78
FL02582,HYDDEL202,HYD,DEL,2024-12-03,129,A320,180,112,516927.92,165681.62
FL02583,DELJFK372,DEL,JFK,2024-07-23,569,B777,350,287,5770922.18,520390.18
FL02584,JFKLAX182,JFK,LAX,2024-08-31,338,B777,350,123,845575.67,439982.21
FL02585,LAXNRT573,LAX,NRT,2024-02-14,697,B777,350,259,7858158.22,571019.6
FL02586,LAXJFK190,LAX,JFK,2024-05-19,336,B737,162,100,139462.8,186380.32
FL02587,CCUDEL674,CCU,DEL,2024-08-18,117,B737,162,109,83202.79,154371.15
FL02588,JFKDEL155,JFK,DEL,2024-05-09,587,B777,350,350,19923717.37,507158.15
FL02589,PHXLAS165,PHX,LAS,2024-12-04,77,A320,180,83,589150.14,155575.96
FL02590,HKGSFO785,HKG,SFO,2024-11-13,705,B777,350,282,14445785.45,566537.64
FL02591,DXBDEL706,DXB,DEL,2024-02-07,204,A320,180,121,1925951.15,296246.08
FL02592,SYDSIN316,SYD,SIN,2024-08-12,514,B777,350,270,8387046.83,766055.87
FL02593,DELSIN670,DEL,SIN,2024-09-30,460,A380,555,470,30617636.42,719952.11
FL02594,KTMDEL629,KTM,DEL,2024-11-19,105,A320,180,168,3534965.74,162776.66
FL02595,BLRFRA643,BLR,FRA,2024-07-14,615,B777,350,216,11567373.27,542985.67
FL02596,SINDEL765,SIN,DEL,2024-04-03,451,A380,555,372,20435091.67,739293.02
FL02597,DXBBOM181,DXB,BOM,2024-06-27,176,A320,180,149,3970710.74,173344.21
FL02598,JFKDEL155,JFK,DEL,2024-09-02,581,A380,555,174,9434443.19,845619.62
FL02599,DENDFW439,DEN,DFW,2024-10-05,130,A320,180,146,683329.69,165241.17
FL02600,MIABOS172,MIA,BOS,2024-02-15,173,B777,350,205,282163.02,376435.27
FL02601,DELAMD347,DEL,AMD,2024-01-17,95,B737,162,72,66320.08,149703.46
FL02602,DELBLR942,DEL,BLR,2024-07-16,164,B737,162,119,503742.27,161280.52
FL02603,MAADEL655,MAA,DEL,2024-11-21,162,A320,180,134,658226.27,170774.36
FL02604,CCUDEL674,CCU,DEL,2024-07-08,122,A320,180,141,489702.65,165240.39
FL02605,DXBDEL706,DXB,DEL,2024-07-30,195,A320,180,125,1803996.45,303340.17
FL02606,FRABLR286,FRA,BLR,2024-09-25,602,B777,350,286,14053397.34,527222.05
FL02607,ORDATL400,ORD,ATL,2024-07-30,142,B777,350,223,1873328.48,364973.27
FL02608,LHRDXB596,LHR,DXB,2024-12-29,444,B777,350,271,18848778.02,479334.11
FL02609,DELSIN670,DEL,SIN,2024-10-28,448,A380,555,485,41385501.03,759176.94
FL02610,AMDDEL683,AMD,DEL,2024-05-25,105,B737,162,162,71986.89,149800.7
FL02611,SINSYD262,SIN,SYD,2024-12-02,508,A380,555,453,31260599.84,772155.43
FL02612,SFOSEA804,SFO,SEA,2024-09-01,121,A320,180,125,616146.58,164163.52
FL02613,SYDSIN316,SYD,SIN,2024-10-25,492,A380,555,416,25538783.76,741612.24
FL02614,DACCCU362,DAC,CCU,2024-08-16,47,B737,162,72,519106.14,143870.49
FL02615,LASPHX403,LAS,PHX,2024-09-22,63,A320,180,130,94932.46,155386.07
FL02616,LASPHX403,LAS,PHX,2024-03-08,61,B737,162,91,92785.39,144531.74
FL02617,DELSIN670,DEL,SIN,2024-06-04,441,B777,350,247,14477651.73,468828.0
FL02618,BOMDXB422,BOM,DXB,2024-07-01,172,A320,180,84,1187194.71,268429.67
FL02619,MAASIN314,MAA,SIN,2024-07-01,295,B737,162,121,1599872.64,178451.58
FL02620,NRTLAX296,NRT,LAX,2024-01-02,695,A380,555,513,49365218.08,914303.7
FL02621,CCUDEL674,CCU,DEL,2024-05-13,129,B777,350,313,2081100.97,358331.67
FL02622,DFWDEN334,DFW,DEN,2024-02-07,121,A320,180,124,98272.23,166262.92
FL02623,CCUDAC142,CCU,DAC,2024-07-27,52,A320,180,138,1858765.29,154572.77
FL02624,GOIBOM673,GOI,BOM,2024-04-03,74,A320,180,125,77810.87,155217.89
FL02625,MIABOS172,MIA,BOS,2024-07-31,189,B737,162,126,127365.92,162021.88
FL02626,DXBBOM181,DXB,BOM,2024-10-09,166,A320,180,180,3880576.57,174085.15
FL02627,DELSIN670,DEL,SIN,2024-07-14,442,A380,555,477,10417144.48,751413.55
FL02628,LHRJFK256,LHR,JFK,2024-09-06,436,A380,555,400,26766732.86,714698.8
FL02629,GOIBOM673,GOI,BOM,2024-06-12,54,A320,180,72,98505.09,155851.64
FL02630,BOMCCU689,BOM,CCU,2024-10-13,167,A320,180,136,632643.6,168609.19
FL02631,LAXJFK190,LAX,JFK,2024-03-22,325,B777,350,198,1586205.35,435672.01
FL02632,DELBOM405,DEL,BOM,2024-03-09,106,A320,180,126,124394.53,163040.59
FL02633,BLRHYD297,BLR,HYD,2024-04-11,78,A320,180,141,501656.31,156313.78
FL02634,DACCCU362,DAC,CCU,2024-08-21,70,A320,180,147,2411224.07,154174.43
FL02635,LASPHX403,LAS,PHX,2024-06-26,61,B737,162,130,774285.71,144546.82
FL02636,LHRJFK256,LHR,JFK,2024-01-29,452,B777,350,232,16238055.82,484681.22
FL02637,SYDSIN316,SYD,SIN,2024-09-06,517,B777,350,221,4119576.26,514381.86
FL02638,DELHYD177,DEL,HYD,2024-10-03,136,A320,180,122,768594.2,165419.04
FL02639,JFKDEL155,JFK,DEL,2024-01-09,571,A380,555,334,34507622.16,823486.77
FL02640,BOMGOI330,BOM,GOI,2024-07-10,61,A320,180,86,65360.92,155948.55
FL02641,LAXNRT573,LAX,NRT,2024-08-24,696,A380,555,477,34853229.13,875633.37
FL02642,SFOHKG814,SFO,HKG,2024-05-13,692,B777,350,323,19976716.1,595579.65
FL02643,KTMDEL629,KTM,DEL,2024-07-16,106,A320,180,131,2275197.38,164553.13
FL02644,DELJFK372,DEL,JFK,2024-11-18,577,A380,555,245,20840735.73,788649.83
FL02645,BLRFRA643,BLR,FRA,2024-10-26,612,B777,350,272,12678777.58,536509.28
FL02646,DELAMD347,DEL,AMD,2024-03-16,113,B777,350,235,1574877.82,346021.81
FL02647,DELMAA878,DEL,MAA,2024-02-21,168,B737,162,45,100328.94,159685.28
FL02648,DELBLR942,DEL,BLR,2024-06-26,151,A320,180,161,983759.42,172203.88
FL02649,LAXNRT573,LAX,NRT,2024-02-07,677,A380,555,301,20698466.46,859613.02
FL02650,JFKDEL155,JFK,DEL,2024-04-25,575,A380,555,413,29600751.26,820415.94
FL02651,SFOHKG814,SFO,HKG,2024-11-02,692,B777,350,326,17730027.93,571362.6
FL02652,CCUBOM220,CCU,BOM,2024-09-09,148,A320,180,159,643852.69,245610.96
FL02653,BOMCCU689,BOM,CCU,2024-05-28,164,A320,180,66,105325.55,170778.28
FL02654,JFKDEL155,JFK,DEL,2024-11-26,567,B777,350,334,19467802.54,537238.02
FL02655,SFOHKG814,SFO,HKG,2024-04-10,687,B777,350,253,6190589.65,592372.11
FL02656,GOIBOM673,GOI,BOM,2024-09-22,67,A320,180,149,873976.08,154873.95
FL02657,BOMDEL453,BOM,DEL,2024-01-06,117,B737,162,162,797304.07,152797.34
FL02658,DELMAA878,DEL,MAA,2024-06-09,157,B737,162,153,740860.76,160081.37
FL02659,DENDFW439,DEN,DFW,2024-12-02,119,A320,180,180,1077597.69,164404.93
FL02660,AMDDEL683,AMD,DEL,2024-09-11,93,A320,180,162,616741.86,160924.66
FL02661,BOMDEL453,BOM,DEL,2024-07-23,126,A320,180,105,525486.84,162826.28
FL02662,ATLORD193,ATL,ORD,2024-03-21,157,B737,162,99,97495.63,158289.29
FL02663,SFOSEA804,SFO,SEA,2024-03-18,108,A320,180,112,492190.61,163482.52
FL02664,SEASFO967,SEA,SFO,2024-12-08,124,A320,180,146,561451.09,164189.77
FL02665,BOMGOI330,BOM,GOI,2024-04-02,69,B737,162,66,87006.07,144737.28
FL02666,BOMDEL453,BOM,DEL,2024-10-09,123,B737,162,117,611068.85,152005.71
FL02667,SINSYD262,SIN,SYD,2024-01-23,497,A380,555,537,52801276.77,779081.71
FL02668,DELMAA878,DEL,MAA,2024-02-12,154,B737,162,93,70346.12,158160.4
FL02669,ATLORD193,ATL,ORD,2024-09-18,146,B737,162,151,746286.78,156882.54
FL02670,BOMLHR621,BOM,LHR,2024-09-12,563,B777,350,253,8596377.0,535306.12
FL02671,DXBDEL706,DXB,DEL,2024-10-11,206,A320,180,143,3630518.23,178116.44
FL02672,DELBOM405,DEL,BOM,2024-07-17,126,A320,180,153,118815.08,163931.41
FL02673,DXBDEL706,DXB,DEL,2024-06-09,194,A320,180,177,4646600.67,177464.38
FL02674,SINMAA969,SIN,MAA,2024-06-08,284,B737,162,118,2231328.59,174723.89
FL02675,LAXNRT573,LAX,NRT,2024-11-08,682,B777,350,196,10894446.27,550150.56
FL02676,CCUBOM220,CCU,BOM,2024-12-19,168,A320,180,82,494625.55,170136.95
FL02677,BLRBOM564,BLR,BOM,2024-09-05,96,A320,180,169,829714.0,162813.84
FL02678,MAADEL655,MAA,DEL,2024-11-10,171,A320,180,164,733388.06,171839.56
FL02679,AMDDEL683,AMD,DEL,2024-09-26,106,B737,162,56,120435.71,192098.98
FL02680,BOMDEL453,BOM,DEL,2024-08-09,106,A320,180,102,150357.28,242443.49
FL02681,BLRDEL424,BLR,DEL,2024-04-10,153,A320,180,146,568985.04,170611.2
FL02682,DELBOM405,DEL,BOM,2024-01-24,113,A320,180,147,711691.77,164027.44
FL02683,LHRBOM617,LHR,BOM,2024-06-30,565,A380,555,413,29551880.69,829359.38
FL02684,LAXNRT573,LAX,NRT,2024-11-09,690,A380,555,237,16489344.45,871813.94
FL02685,SINSYD262,SIN,SYD,2024-05-04,508,B777,350,263,14105362.53,800097.59
FL02686,FRABLR286,FRA,BLR,2024-12-10,613,A380,555,555,38038667.39,824189.99
FL02687,MAADEL655,MAA,DEL,2024-11-21,176,B737,162,77,91889.08,160879.6
FL02688,DENDFW439,DEN,DFW,2024-08-20,112,A320,180,68,70616.62,165909.79
FL02689,DELMAA878,DEL,MAA,2024-12-05,156,A320,180,146,1017068.61,172338.99
FL02690,BOMBLR153,BOM,BLR,2024-09-17,112,B737,162,113,611582.33,150795.51
FL02691,DXBLHR145,DXB,LHR,2024-09-27,432,A380,555,482,37863943.78,753986.06
FL02692,DENDFW439,DEN,DFW,2024-09-03,135,B777,350,229,854154.65,356959.24
FL02693,ATLORD193,ATL,ORD,2024-03-26,153,B737,162,76,129995.37,155285.64
FL02694,BOMDXB422,BOM,DXB,2024-02-08,176,A320,180,120,1866765.5,172575.31
FL02695,DELKTM414,DEL,KTM,2024-02-26,109,B737,162,114,1808295.96,208321.31
FL02696,BOMLHR621,BOM,LHR,2024-06-28,583,A380,555,417,23570946.76,842215.37
FL02697,HYDDEL202,HYD,DEL,2024-07-11,118,B737,162,139,108519.69,153538.03
FL02698,FRABLR286,FRA,BLR,2024-10-21,606,A380,555,390,27121380.53,810977.52
FL02699,SINDEL765,SIN,DEL,2024-03-24,460,B777,350,208,7269375.17,476131.12
FL02700,DELBOM405,DEL,BOM,2024-06-01,126,B737,162,147,757035.91,152623.58
FL02701,LASPHX403,LAS,PHX,2024-11-12,67,A320,180,149,568247.24,154967.66
FL02702,DELSIN670,DEL,SIN,2024-09-05,461,A380,555,167,13233418.67,1264204.22
FL02703,NRTLAX296,NRT,LAX,2024-10-13,678,B777,350,307,15848795.99,562363.35
FL02704,DELDXB146,DEL,DXB,2024-11-07,194,A320,180,165,2428054.41,176443.55
FL02705,DXBBOM181,DXB,BOM,2024-11-18,165,A320,180,137,2709924.35,257310.67
FL02706,DFWDEN334,DFW,DEN,2024-10-26,117,A320,180,135,599361.55,165960.01
FL02707,LAXNRT573,LAX,NRT,2024-07-20,677,A380,555,367,18303624.94,906767.02
FL02708,BOMCCU689,BOM,CCU,2024-08-22,143,A320,180,67,141531.66,171747.94
FL02709,DXBBOM181,DXB,BOM,2024-05-18,162,B737,162,126,2502402.39,162351.25
FL02710,LHRBOM617,LHR,BOM,2024-10-20,569,A380,555,540,45431111.85,795113.85
FL02711,LAXNRT573,LAX,NRT,2024-10-09,699,A380,555,483,34093334.18,906568.93
FL02712,BOMBLR153,BOM,BLR,2024-07-31,118,B737,162,102,123387.51,151979.05
FL02713,ATLORD193,ATL,ORD,2024-01-25,154,B777,350,131,1053025.64,361600.32
FL02714,DENDFW439,DEN,DFW,2024-11-01,124,A320,180,124,723556.52,166476.34
FL02715,BOMGOI330,BOM,GOI,2024-05-13,62,A320,180,136,681928.01,155503.14
FL02716,SEASFO967,SEA,SFO,2024-01-27,104,A320,180,170,1085634.17,161860.68
FL02717,DXBDEL706,DXB,DEL,2024-07-31,191,A320,180,146,1818219.12,177424.98
FL02718,SEASFO967,SEA,SFO,2024-12-18,109,A320,180,79,555160.34,162678.76
FL02719,DELHYD177,DEL,HYD,2024-01-23,125,B737,162,139,669571.75,153651.37
FL02720,BOMDXB422,BOM,DXB,2024-03-25,165,B777,350,188,6004902.28,376987.1
FL02721,JFKLAX182,JFK,LAX,2024-11-08,342,B777,350,324,1887330.29,443249.25
FL02722,CCUBOM220,CCU,BOM,2024-04-02,163,A320,180,54,126819.73,171879.23
FL02723,LAXNRT573,LAX,NRT,2024-01-16,685,B777,350,306,21323560.15,556862.64
FL02724,NRTLAX296,NRT,LAX,2024-07-09,683,A380,555,415,22960556.15,842724.69
FL02725,BOMLHR621,BOM,LHR,2024-01-04,571,B777,350,272,12224938.88,516209.97
FL02726,CCUDEL674,CCU,DEL,2024-12-25,129,A320,180,180,761867.17,166583.19
FL02727,DELHYD177,DEL,HYD,2024-02-16,137,B737,162,89,128731.65,153803.71
FL02728,JFKLHR189,JFK,LHR,2024-08-25,458,B777,350,242,8942628.09,481535.51
FL02729,HYDBLR645,HYD,BLR,2024-10-11,75,B737,162,146,696969.63,145156.87
FL02730,LAXNRT573,LAX,NRT,2024-12-14,679,B777,350,281,19203158.36,545965.63
FL02731,DELDXB146,DEL,DXB,2024-07-07,201,A320,180,126,1597940.1,179081.5
FL02732,MAASIN314,MAA,SIN,2024-07-04,290,B777,350,206,8501034.06,412115.18
FL02733,BLRHYD297,BLR,HYD,2024-11-22,80,B737,162,144,561579.7,146007.35
FL02734,LHRDXB596,LHR,DXB,2024-05-31,441,A380,555,318,23345134.26,722156.37
FL02735,SFOHKG814,SFO,HKG,2024-10-19,688,A380,555,414,35557942.64,893583.38
FL02736,LAXJFK190,LAX,JFK,2024-09-18,320,B737,162,113,127077.6,181530.79
FL02737,SINMAA969,SIN,MAA,2024-12-18,280,B777,350,350,20085018.34,418264.73
FL02738,SEASFO967,SEA,SFO,2024-09-19,103,B777,350,283,1693853.15,616190.3
FL02739,ORDATL400,ORD,ATL,2024-09-02,138,B737,162,112,107060.98,156942.81
FL02740,JFKLAX182,JFK,LAX,2024-06-09,339,B777,350,299,2149053.7,428387.64
FL02741,CCUDEL674,CCU,DEL,2024-04-25,135,B777,350,316,1065863.72,353573.03
FL02742,SINMAA969,SIN,MAA,2024-08-05,277,A320,180,111,1649902.08,190144.49
FL02743,LHRDXB596,LHR,DXB,2024-07-12,441,B777,350,261,10448878.94,685601.77
FL02744,BLRHYD297,BLR,HYD,2024-07-21,82,A320,180,76,81935.67,155896.41
FL02745,SEASFO967,SEA,SFO,2024-06-23,102,A320,180,92,501624.17,161888.06
FL02746,BLRBOM564,BLR,BOM,2024-10-31,100,A320,180,149,771937.83,161958.56
FL02747,DXBBOM181,DXB,BOM,2024-12-28,183,B777,350,274,11851457.34,374837.45
FL02748,DXBDEL706,DXB,DEL,2024-05-27,209,A320,180,143,2594018.85,179207.22
FL02749,DXBDEL706,DXB,DEL,2024-12-09,196,A320,180,169,3549748.59,174751.41
FL02750,BOMDXB422,BOM,DXB,2024-09-08,178,B737,162,141,2299005.1,161200.5
FL02751,LHRDXB596,LHR,DXB,2024-10-30,455,B777,350,125,3053219.85,478379.38
FL02752,BOMLHR621,BOM,LHR,2024-12-05,577,A380,555,555,53766223.77,792929.81
FL02753,DELCCU927,DEL,CCU,2024-08-19,133,B737,162,114,562668.69,155231.43
FL02754,GOIBOM673,GOI,BOM,2024-05-14,59,B737,162,161,910394.43,145320.54
FL02755,SEASFO967,SEA,SFO,2024-03-22,124,A320,180,116,69994.77,162043.9
FL02756,CCUDEL674,CCU,DEL,2024-04-17,141,B737,162,120,509367.83,154557.44
FL02757,MAADEL655,MAA,DEL,2024-11-08,162,B737,162,128,576985.84,158595.72
FL02758,DELSIN670,DEL,SIN,2024-01-12,463,B777,350,350,24572871.42,494445.58
FL02759,DELSIN670,DEL,SIN,2024-03-26,444,A380,555,366,22167926.87,1252070.16
FL02760,LHRBOM617,LHR,BOM,2024-08-04,581,A380,555,348,15673442.09,777974.59
FL02761,JFKLAX182,JFK,LAX,2024-10-02,342,B777,350,325,2457564.32,438748.58
FL02762,DXBBOM181,DXB,BOM,2024-04-09,180,B737,162,66,1343793.91,159368.83
FL02763,HYDBLR645,HYD,BLR,2024-02-10,72,B737,162,78,64074.62,145981.93
FL02764,GOIBOM673,GOI,BOM,2024-06-10,75,A320,180,140,697126.92,155541.87
FL02765,DXBDEL706,DXB,DEL,2024-09-30,195,A320,180,166,1719815.64,174008.1
FL02766,BLRDEL424,BLR,DEL,2024-06-02,172,B737,162,139,635935.8,161040.05
FL02767,DELJFK372,DEL,JFK,2024-09-11,573,A380,555,491,16134458.07,807439.46
FL02768,SFOHKG814,SFO,HKG,2024-11-02,688,B777,350,247,10691939.89,588055.82
FL02769,HKGSFO785,HKG,SFO,2024-06-19,700,B777,350,350,23145217.93,590417.37
FL02770,MAADEL655,MAA,DEL,2024-05-29,164,A320,180,140,790295.06,173007.5
FL02771,HYDBLR645,HYD,BLR,2024-10-17,66,A320,180,140,844293.91,155533.67
FL02772,HYDBLR645,HYD,BLR,2024-12-13,72,A320,180,180,1217907.74,156602.54
FL02773,PHXLAS165,PHX,LAS,2024-01-15,65,A320,180,175,103846.3,155808.13
FL02774,SFOSEA804,SFO,SEA,2024-05-07,103,A320,180,159,768653.96,162539.88
FL02775,BOMDXB422,BOM,DXB,2024-07-30,172,B737,162,80,1375863.03,162012.82
FL02776,JFKLHR189,JFK,LHR,2024-06-20,443,A380,555,553,23123650.1,726834.63
FL02777,DELBLR942,DEL,BLR,2024-03-04,156,B777,350,145,930146.1,365298.94
FL02778,DELBOM405,DEL,BOM,2024-09-06,109,A320,180,138,813619.39,163965.66
FL02779,DELAMD347,DEL,AMD,2024-12-12,99,B737,162,128,776070.78,149724.45
FL02780,DELJFK372,DEL,JFK,2024-01-12,575,B777,350,345,9497696.95,526232.52
FL02781,SFOHKG814,SFO,HKG,2024-12-03,692,A380,555,555,50442947.25,840766.65
FL02782,CCUBOM220,CCU,BOM,2024-05-22,167,B737,162,142,793255.0,159813.58
FL02783,ORDATL400,ORD,ATL,2024-12-27,147,A320,180,180,920669.42,169253.96
FL02784,DELHYD177,DEL,HYD,2024-03-04,138,B737,162,128,128987.36,155302.7
FL02785,LHRBOM617,LHR,BOM,2024-03-02,584,A380,555,418,28948637.81,830103.84
FL02786,DXBLHR145,DXB,LHR,2024-01-18,434,A380,555,555,47808981.26,744132.36
FL02787,DELDXB146,DEL,DXB,2024-10-07,208,A320,180,160,2034779.0,176733.52
FL02788,BLRHYD297,BLR,HYD,2024-05-25,79,A320,180,154,951076.02,155524.47
FL02789,DELBOM405,DEL,BOM,2024-11-14,126,B737,162,154,620581.3,152811.71
FL02790,SINMAA969,SIN,MAA,2024-01-12,280,B777,350,279,12503938.68,411219.84
FL02791,DELBLR942,DEL,BLR,2024-02-04,169,B777,350,202,1528737.99,373434.95
FL02792,DELBLR942,DEL,BLR,2024-07-01,150,B737,162,97,133768.2,158402.91
FL02793,BLRDEL424,BLR,DEL,2024-09-10,155,B737,162,148,567686.67,159605.21
FL02794,AMDDEL683,AMD,DEL,2024-05-02,108,A320,180,167,649497.53,161229.18
FL02795,GOIBOM673,GOI,BOM,2024-11-20,53,A320,180,121,106083.93,245014.52
FL02796,SINDEL765,SIN,DEL,2024-10-12,458,A380,555,513,46908647.44,754786.1
FL02797,SFOSEA804,SFO,SEA,2024-03-31,106,A320,180,148,710562.57,274399.12
FL02798,BOMGOI330,BOM,GOI,2024-12-21,72,A320,180,150,811238.98,154988.16
FL02799,BLRDEL424,BLR,DEL,2024-06-05,165,A320,180,153,880438.58,169780.14
FL02800,DELBOM405,DEL,BOM,2024-07-23,130,A320,180,137,67524.85,165243.38
FL02801,DELBLR942,DEL,BLR,2024-06-20,154,A320,180,139,884803.06,170694.23
FL02802,DELMAA878,DEL,MAA,2024-04-10,167,B737,162,131,101831.96,158867.72
FL02803,BLRFRA643,BLR,FRA,2024-01-31,590,B777,350,155,7952529.61,548876.42
FL02804,BOMDEL453,BOM,DEL,2024-04-20,120,B737,162,106,534943.93,151481.31
FL02805,BOMCCU689,BOM,CCU,2024-02-25,158,A320,180,138,196215.69,265305.19
FL02806,CCUDAC142,CCU,DAC,2024-07-18,56,A320,180,111,1375570.91,154541.03
FL02807,SINMAA969,SIN,MAA,2024-05-23,280,B777,350,345,23042263.76,408003.93
FL02808,LHRBOM617,LHR,BOM,2024-02-05,561,A380,555,294,14685767.73,789054.93
FL02809,HYDDEL202,HYD,DEL,2024-06-03,117,B737,162,160,954628.67,152930.59
FL02810,MAADEL655,MAA,DEL,2024-01-08,154,B737,162,68,86591.66,158573.46
FL02811,HYDDEL202,HYD,DEL,2024-12-06,138,B777,350,346,2711829.73,357839.35
FL02812,DXBBOM181,DXB,BOM,2024-04-02,182,A320,180,113,1214191.74,172630.06
FL02813,ORDATL400,ORD,ATL,2024-04-25,142,A320,180,141,505913.3,168128.05
FL02814,DXBLHR145,DXB,LHR,2024-12-12,449,B777,350,237,15950105.75,470765.98
FL02815,ORDATL400,ORD,ATL,2024-01-19,150,A320,180,71,89822.81,167547.4
FL02816,SINDEL765,SIN,DEL,2024-02-16,462,A380,555,363,25641383.3,761872.31
FL02817,BOMGOI330,BOM,GOI,2024-10-01,69,B737,162,121,578220.63,145316.58
FL02818,NRTLAX296,NRT,LAX,2024-04-19,684,B777,350,339,19750843.17,567460.77
FL02819,GOIBOM673,GOI,BOM,2024-01-13,55,A320,180,151,1013149.69,264687.38
FL02820,DELSIN670,DEL,SIN,2024-01-17,449,B777,350,350,20607657.83,464078.17
FL02821,DELBLR942,DEL,BLR,2024-10-19,156,A320,180,168,1039857.35,172322.34
FL02822,DENDFW439,DEN,DFW,2024-11-16,129,B737,162,58,127950.93,152946.65
FL02823,AMDDEL683,AMD,DEL,2024-05-18,107,B737,162,162,787734.45,210381.5
FL02824,DXBDEL706,DXB,DEL,2024-05-20,190,A320,180,133,3327063.31,174736.75
FL02825,DELCCU927,DEL,CCU,2024-09-08,127,B737,162,143,762601.01,154000.29
FL02826,DELBOM405,DEL,BOM,2024-04-21,131,B737,162,50,119356.29,152433.92
FL02827,BOMGOI330,BOM,GOI,2024-07-25,69,B737,162,121,511036.1,144458.66
FL02828,DELSIN670,DEL,SIN,2024-10-17,440,A380,555,386,21641126.09,751058.93
FL02829,SINDEL765,SIN,DEL,2024-02-17,444,A380,555,417,25957524.84,752282.97
FL02830,NRTLAX296,NRT,LAX,2024-08-21,699,B777,350,259,11214948.83,945018.92
FL02831,BOSMIA977,BOS,MIA,2024-11-12,189,B737,162,49,103845.13,161730.32
FL02832,DXBBOM181,DXB,BOM,2024-10-07,162,B777,350,350,11669530.54,368355.54
FL02833,DELKTM414,DEL,KTM,2024-10-28,105,B737,162,146,2343990.72,151206.09
FL02834,DXBLHR145,DXB,LHR,2024-08-16,453,A380,555,163,5238196.98,720083.65
FL02835,BLRFRA643,BLR,FRA,2024-07-08,615,B777,350,232,7844842.3,538361.07
FL02836,GOIBOM673,GOI,BOM,2024-01-10,64,A320,180,154,1046750.43,154874.3
FL02837,CCUDEL674,CCU,DEL,2024-05-02,135,A320,180,151,760819.35,165327.21
FL02838,BLRFRA643,BLR,FRA,2024-05-25,594,B777,350,334,20962820.81,531741.82
FL02839,HKGSFO785,HKG,SFO,2024-01-30,691,B777,350,300,18409314.71,545158.94
FL02840,HKGSFO785,HKG,SFO,2024-02-16,701,A380,555,318,14629484.25,860053.79
FL02841,BLRFRA643,BLR,FRA,2024-05-27,606,A380,555,410,24799142.02,798389.16
FL02842,ORDATL400,ORD,ATL,2024-02-05,158,B737,162,119,549263.01,156624.5
FL02843,DELKTM414,DEL,KTM,2024-04-08,116,A320,180,122,2873095.47,162880.26
FL02844,BOMDEL453,BOM,DEL,2024-02-14,123,A320,180,100,112317.47,165305.47
FL02845,SFOHKG814,SFO,HKG,2024-10-08,707,B777,350,153,5723151.28,553966.82
FL02846,JFKLAX182,JFK,LAX,2024-01-10,319,B737,162,162,807131.01,187946.38
FL02847,BOSMIA977,BOS,MIA,2024-04-22,189,B737,162,68,100418.93,160495.6
FL02848,HYDBLR645,HYD,BLR,2024-08-22,63,A320,180,53,117715.42,156597.74
FL02849,DACCCU362,DAC,CCU,2024-11-17,54,A320,180,134,1990035.23,154385.09
FL02850,BOMLHR621,BOM,LHR,2024-01-06,584,A380,555,513,48051134.33,787594.4
FL02851,DACCCU362,DAC,CCU,2024-05-12,51,B737,162,156,3886839.44,143723.73
FL02852,DACCCU362,DAC,CCU,2024-08-13,46,A320,180,113,917970.78,154133.73
FL02853,BOMBLR153,BOM,BLR,2024-06-19,99,B737,162,133,725988.85,151595.84
FL02854,DXBLHR145,DXB,LHR,2024-03-17,445,B777,350,221,11214601.46,461414.55
FL02855,BOMLHR621,BOM,LHR,2024-06-11,565,B777,350,340,13897045.35,521790.8
FL02856,DENDFW439,DEN,DFW,2024-01-02,123,A320,180,180,1139335.07,241451.14
FL02857,KTMDEL629,KTM,DEL,2024-07-23,121,B737,162,134,1877239.32,151093.88
FL02858,CCUDAC142,CCU,DAC,2024-07-28,65,A320,180,126,2579577.84,154029.08
FL02859,BOMGOI330,BOM,GOI,2024-02-11,54,A320,180,126,546274.5,155289.59
FL02860,SFOSEA804,SFO,SEA,2024-02-25,105,B777,350,216,1400064.99,354232.19
FL02861,DELHYD177,DEL,HYD,2024-05-19,136,A320,180,144,665999.79,164883.61
FL02862,SINSYD262,SIN,SYD,2024-03-19,500,B777,350,200,7281017.96,503488.39
FL02863,BLRFRA643,BLR,FRA,2024-07-01,602,A380,555,355,25365275.61,1303623.49
FL02864,LAXNRT573,LAX,NRT,2024-05-24,695,A380,555,397,23396319.0,892464.05
FL02865,PHXLAS165,PHX,LAS,2024-10-06,74,B737,162,137,621183.18,144487.46
FL02866,SEASFO967,SEA,SFO,2024-04-25,117,A320,180,149,618536.34,164327.59
FL02867,JFKDEL155,JFK,DEL,2024-02-03,579,B777,350,213,10027818.21,528100.64
FL02868,DENDFW439,DEN,DFW,2024-01-10,114,A320,180,141,617079.6,163513.36
FL02869,BOMCCU689,BOM,CCU,2024-07-08,148,B737,162,124,97328.9,159537.97
FL02870,HYDBLR645,HYD,BLR,2024-03-01,70,B737,162,88,60240.06,146100.78
FL02871,DELBOM405,DEL,BOM,2024-05-02,118,B737,162,117,642155.29,153812.6
FL02872,BLRDEL424,BLR,DEL,2024-04-13,167,B777,350,339,2066851.34,370221.96
FL02873,BOMDXB422,BOM,DXB,2024-11-05,162,B737,162,103,1407242.4,160079.15
FL02874,CCUDEL674,CCU,DEL,2024-08-31,120,A320,180,114,554098.85,165743.58
FL02875,SINDEL765,SIN,DEL,2024-11-29,464,A380,555,353,27523193.11,755843.67
